OutputArea,over16pop
S00176568,71
S00176569,98
S00176570,93
S00176571,99
S00176572,108
S00176573,121
S00176574,124
S00176575,100
S00176576,104
S00176577,104
S00176578,72
S00176579,111
S00176580,57
S00176581,102
S00176582,64
S00176583,80
S00176584,89
S00176585,90
S00176586,65
S00176587,110
S00176588,75
S00176589,73
S00176590,105
S00176591,89
S00176592,69
S00176593,66
S00176594,61
S00176595,117
S00176596,129
S00176597,101
S00176598,77
S00176599,94
S00176600,120
S00176601,83
S00176602,112
S00176603,105
S00176604,85
S00176605,73
S00176606,59
S00176607,135
S00176608,99
S00176609,69
S00176610,82
S00176611,88
S00176612,62
S00176613,125
S00176614,88
S00176615,93
S00176616,102
S00176617,211
S00176618,68
S00176619,74
S00176620,100
S00176621,88
S00176622,115
S00176623,96
S00176624,76
S00176625,94
S00176626,85
S00176627,90
S00176628,111
S00176629,92
S00176630,71
S00176631,89
S00176632,114
S00176633,89
S00176634,74
S00176635,111
S00176636,66
S00176637,89
S00176638,72
S00176639,66
S00176640,113
S00176641,114
S00176642,56
S00176643,107
S00176644,134
S00176645,126
S00176646,65
S00176647,84
S00176648,53
S00176649,76
S00176650,98
S00176651,97
S00176652,101
S00176653,70
S00176654,64
S00176655,126
S00176656,57
S00176657,62
S00176658,87
S00176659,98
S00176660,93
S00176661,96
S00176662,102
S00176663,96
S00176664,71
S00176665,65
S00176666,91
S00176667,69
S00176668,92
S00176669,109
S00176670,95
S00176671,182
S00176672,128
S00176673,90
S00176674,81
S00176675,95
S00176676,65
S00176677,97
S00176678,86
S00176679,62
S00176680,83
S00176681,69
S00176682,78
S00176683,75
S00176684,111
S00176685,66
S00176686,114
S00176687,98
S00176688,93
S00176689,100
S00176690,104
S00176691,165
S00176692,94
S00176693,93
S00176694,83
S00176695,130
S00176696,106
S00176697,96
S00176698,70
S00176699,79
S00176700,69
S00176701,100
S00176702,88
S00176703,103
S00176704,100
S00176705,82
S00176706,106
S00176707,82
S00176708,112
S00176709,124
S00176710,74
S00176711,87
S00176712,65
S00176713,103
S00176714,100
S00176715,85
S00176716,93
S00176717,110
S00176718,61
S00176719,70
S00176720,93
S00176721,113
S00176722,56
S00176723,96
S00176724,105
S00176725,73
S00176726,83
S00176727,102
S00176728,92
S00176729,95
S00176730,103
S00176731,76
S00176732,91
S00176733,56
S00176734,94
S00176735,81
S00176736,136
S00176737,87
S00176738,104
S00176739,70
S00176740,64
S00176741,158
S00176742,100
S00176743,120
S00176744,97
S00176745,112
S00176746,67
S00176747,116
S00176748,57
S00176749,213
S00176750,112
S00176751,97
S00176752,107
S00176753,87
S00176754,91
S00176755,128
S00176756,128
S00176757,136
S00176758,95
S00176759,88
S00176760,117
S00176761,64
S00176762,63
S00176763,121
S00176764,100
S00176765,111
S00176766,110
S00176767,101
S00176768,123
S00176769,61
S00176770,66
S00176771,103
S00176772,82
S00176773,124
S00176774,137
S00176775,95
S00176776,102
S00176777,106
S00176778,118
S00176779,117
S00176780,94
S00176781,81
S00176782,75
S00176783,89
S00176784,57
S00176785,89
S00176786,106
S00176787,86
S00176788,96
S00176789,61
S00176790,112
S00176791,96
S00176792,65
S00176793,123
S00176794,93
S00176795,65
S00176796,82
S00176797,104
S00176798,84
S00176799,102
S00176800,132
S00176801,103
S00176802,114
S00176803,78
S00176804,67
S00176805,91
S00176806,61
S00176807,68
S00176808,81
S00176809,64
S00176810,113
S00176811,55
S00176812,108
S00176813,103
S00176814,88
S00176815,52
S00176816,84
S00176817,85
S00176818,155
S00176819,73
S00176820,77
S00176821,88
S00176822,66
S00176823,104
S00176824,86
S00176825,87
S00176826,66
S00176827,72
S00176828,154
S00176829,79
S00176830,130
S00176831,104
S00176832,75
S00176833,90
S00176834,161
S00176835,61
S00176836,78
S00176837,66
S00176838,85
S00176839,63
S00176840,68
S00176841,89
S00176842,58
S00176843,110
S00176844,110
S00176845,54
S00176846,98
S00176847,127
S00176848,83
S00176849,135
S00176850,119
S00176851,60
S00176852,74
S00176853,107
S00176854,93
S00176855,64
S00176856,70
S00176857,186
S00176858,48
S00176859,90
S00176860,58
S00176861,71
S00176862,102
S00176863,101
S00176864,105
S00176865,123
S00176866,82
S00176867,96
S00176868,73
S00176869,58
S00176870,97
S00176871,103
S00176872,133
S00176873,74
S00176874,105
S00176875,162
S00176876,108
S00176877,108
S00176878,82
S00176879,147
S00176880,154
S00176881,96
S00176882,56
S00176883,86
S00176884,163
S00176885,67
S00176886,66
S00176887,90
S00176888,104
S00176889,127
S00176890,99
S00176891,103
S00176892,75
S00176893,101
S00176894,102
S00176895,91
S00176896,65
S00176897,136
S00176898,189
S00176899,88
S00176900,92
S00176901,150
S00176902,155
S00176903,120
S00176904,98
S00176905,104
S00176906,71
S00176907,102
S00176908,90
S00176909,73
S00176910,60
S00176911,133
S00176912,108
S00176913,112
S00176914,135
S00176915,122
S00176916,93
S00176917,119
S00176918,130
S00176919,110
S00176920,122
S00176921,87
S00176922,66
S00176923,87
S00176924,81
S00176925,61
S00176926,78
S00176927,135
S00176928,107
S00176929,100
S00176930,67
S00176931,103
S00176932,125
S00176933,65
S00176934,177
S00176935,111
S00176936,124
S00176937,56
S00176938,70
S00176939,115
S00176940,63
S00176941,59
S00176942,87
S00176943,71
S00176944,118
S00176945,128
S00176946,71
S00176947,133
S00176948,102
S00176949,104
S00176950,121
S00176951,129
S00176952,96
S00176953,83
S00176954,106
S00176955,106
S00176956,159
S00176957,105
S00176958,57
S00176959,62
S00176960,82
S00176961,108
S00176962,84
S00176963,72
S00176964,121
S00176965,164
S00176966,70
S00176967,87
S00176968,99
S00176969,76
S00176970,79
S00176971,62
S00176972,57
S00176973,139
S00176974,113
S00176975,66
S00176976,89
S00176977,88
S00176978,75
S00176979,85
S00176980,80
S00176981,94
S00176982,102
S00176983,74
S00176984,81
S00176985,65
S00176986,87
S00176987,111
S00176988,104
S00176989,104
S00176990,99
S00176991,127
S00176992,77
S00176993,66
S00176994,96
S00176995,100
S00176996,93
S00176997,100
S00176998,154
S00176999,75
S00177000,47
S00177001,96
S00177002,91
S00177003,171
S00177004,168
S00177005,49
S00177006,90
S00177007,82
S00177008,69
S00177009,69
S00177010,95
S00177011,70
S00177012,102
S00177013,112
S00177014,98
S00177015,119
S00177016,88
S00177017,74
S00177018,163
S00177019,59
S00177020,92
S00177021,105
S00177022,107
S00177023,93
S00177024,77
S00177025,84
S00177026,85
S00177027,108
S00177028,83
S00177029,84
S00177030,83
S00177031,133
S00177032,104
S00177033,82
S00177034,73
S00177035,107
S00177036,83
S00177037,68
S00177038,145
S00177039,81
S00177040,103
S00177041,69
S00177042,67
S00177043,117
S00177044,122
S00177045,58
S00177046,79
S00177047,130
S00177048,130
S00177049,77
S00177050,92
S00177051,84
S00177052,74
S00177053,143
S00177054,87
S00177055,121
S00177056,83
S00177057,92
S00177058,90
S00177059,108
S00177060,160
S00177061,79
S00177062,59
S00177063,111
S00177064,81
S00177065,66
S00177066,125
S00177067,71
S00177068,133
S00177069,101
S00177070,109
S00177071,72
S00177072,152
S00177073,74
S00177074,104
S00177075,95
S00177076,102
S00177077,153
S00177078,131
S00177079,91
S00177080,60
S00177081,89
S00177082,146
S00177083,89
S00177084,68
S00177085,70
S00177086,53
S00177087,203
S00177088,67
S00177089,108
S00177090,98
S00177091,86
S00177092,124
S00177093,96
S00177094,57
S00177095,66
S00177096,67
S00177097,75
S00177098,124
S00177099,69
S00177100,100
S00177101,151
S00177102,83
S00177103,107
S00177104,165
S00177105,66
S00177106,102
S00177107,89
S00177108,61
S00177109,139
S00177110,123
S00177111,167
S00177112,114
S00177113,90
S00177114,136
S00177115,96
S00177116,79
S00177117,83
S00177118,105
S00177119,92
S00177120,65
S00177121,82
S00177122,118
S00177123,105
S00177124,106
S00177125,61
S00177126,73
S00177127,120
S00177128,107
S00177129,77
S00177130,111
S00177131,127
S00177132,146
S00177133,172
S00177134,126
S00177135,129
S00177136,110
S00177137,85
S00177138,105
S00177139,112
S00177140,79
S00177141,75
S00177142,97
S00177143,60
S00177144,61
S00177145,68
S00177146,92
S00177147,113
S00177148,106
S00177149,54
S00177150,85
S00177151,64
S00177152,119
S00177153,101
S00177154,133
S00177155,110
S00177156,63
S00177157,86
S00177158,77
S00177159,108
S00177160,61
S00177161,84
S00177162,65
S00177163,175
S00177164,136
S00177165,90
S00177166,101
S00177167,81
S00177168,111
S00177169,64
S00177170,102
S00177171,88
S00177172,67
S00177173,109
S00177174,117
S00177175,96
S00177176,74
S00177177,61
S00177178,88
S00177179,130
S00177180,96
S00177181,108
S00177182,80
S00177183,107
S00177184,80
S00177185,122
S00177186,84
S00177187,83
S00177188,76
S00177189,97
S00177190,124
S00177191,52
S00177192,97
S00177193,84
S00177194,129
S00177195,68
S00177196,99
S00177197,101
S00177198,101
S00177199,80
S00177200,88
S00177201,147
S00177202,85
S00177203,114
S00177204,105
S00177205,64
S00177206,114
S00177207,128
S00177208,66
S00177209,100
S00177210,138
S00177211,117
S00177212,109
S00177213,102
S00177214,93
S00177215,99
S00177216,157
S00177217,133
S00177218,80
S00177219,59
S00177220,58
S00177221,171
S00177222,124
S00177223,67
S00177224,127
S00177225,100
S00177226,93
S00177227,122
S00177228,55
S00177229,84
S00177230,67
S00177231,71
S00177232,51
S00177233,63
S00177234,91
S00177235,98
S00177236,85
S00177237,119
S00177238,106
S00177239,98
S00177240,147
S00177241,110
S00177242,120
S00177243,89
S00177244,97
S00177245,64
S00177246,108
S00177247,135
S00177248,103
S00177249,105
S00177250,118
S00177251,105
S00177252,59
S00177253,86
S00177254,95
S00177255,109
S00177256,128
S00177257,154
S00177258,104
S00177259,146
S00177260,70
S00177261,146
S00177262,81
S00177263,95
S00177264,123
S00177265,142
S00177266,152
S00177267,157
S00177268,87
S00177269,82
S00177270,125
S00177271,74
S00177272,96
S00177273,105
S00177274,99
S00177275,60
S00177276,131
S00177277,74
S00177278,97
S00177279,90
S00177280,122
S00177281,155
S00177282,56
S00177283,56
S00177284,129
S00177285,73
S00177286,96
S00177287,83
S00177288,142
S00177289,124
S00177290,59
S00177291,91
S00177292,81
S00177293,67
S00177294,129
S00177295,112
S00177296,78
S00177297,85
S00177298,70
S00177299,75
S00177300,111
S00177301,77
S00177302,101
S00177303,114
S00177304,83
S00177305,101
S00177306,62
S00177307,73
S00177308,146
S00177309,147
S00177310,170
S00177311,89
S00177312,67
S00177313,73
S00177314,112
S00177315,99
S00177316,64
S00177317,59
S00177318,133
S00177319,89
S00177320,71
S00177321,79
S00177322,56
S00177323,115
S00177324,85
S00177325,135
S00177326,166
S00177327,85
S00177328,94
S00177329,87
S00177330,71
S00177331,73
S00177332,62
S00177333,99
S00177334,54
S00177335,98
S00177336,99
S00177337,150
S00177338,134
S00177339,85
S00177340,87
S00177341,74
S00177342,101
S00177343,61
S00177344,92
S00177345,110
S00177346,65
S00177347,65
S00177348,131
S00177349,98
S00177350,109
S00177351,101
S00177352,59
S00177353,109
S00177354,128
S00177355,124
S00177356,113
S00177357,93
S00177358,146
S00177359,116
S00177360,79
S00177361,125
S00177362,126
S00177363,144
S00177364,93
S00177365,72
S00177366,60
S00177367,100
S00177368,97
S00177369,66
S00177370,126
S00177371,137
S00177372,61
S00177373,104
S00177374,69
S00177375,56
S00177376,172
S00177377,101
S00177378,83
S00177379,86
S00177380,121
S00177381,86
S00177382,73
S00177383,156
S00177384,132
S00177385,123
S00177386,106
S00177387,144
S00177388,58
S00177389,112
S00177390,114
S00177391,97
S00177392,115
S00177393,93
S00177394,86
S00177395,152
S00177396,68
S00177397,65
S00177398,88
S00177399,94
S00177400,70
S00177401,70
S00177402,70
S00177403,66
S00177404,59
S00177405,60
S00177406,89
S00177407,63
S00177408,95
S00177409,123
S00177410,106
S00177411,162
S00177412,150
S00177413,66
S00177414,70
S00177415,100
S00177416,90
S00177417,55
S00177418,195
S00177419,73
S00177420,132
S00177421,77
S00177422,134
S00177423,165
S00177424,121
S00177425,94
S00177426,74
S00177427,141
S00177428,69
S00177429,83
S00177430,79
S00177431,103
S00177432,91
S00177433,74
S00177434,118
S00177435,85
S00177436,113
S00177437,93
S00177438,155
S00177439,87
S00177440,87
S00177441,73
S00177442,73
S00177443,89
S00177444,69
S00177445,124
S00177446,98
S00177447,77
S00177448,65
S00177449,57
S00177450,72
S00177451,153
S00177452,95
S00177453,154
S00177454,121
S00177455,93
S00177456,68
S00177457,73
S00177458,108
S00177459,112
S00177460,130
S00177461,98
S00177462,105
S00177463,88
S00177464,95
S00177465,60
S00177466,88
S00177467,100
S00177468,123
S00177469,166
S00177470,86
S00177471,80
S00177472,116
S00177473,117
S00177474,142
S00177475,60
S00177476,90
S00177477,73
S00177478,55
S00177479,102
S00177480,100
S00177481,81
S00177482,89
S00177483,87
S00177484,56
S00177485,106
S00177486,95
S00177487,73
S00177488,97
S00177489,102
S00177490,105
S00177491,117
S00177492,82
S00177493,92
S00177494,124
S00177495,98
S00177496,47
S00177497,102
S00177498,76
S00177499,93
S00177500,53
S00177501,93
S00177502,98
S00177503,83
S00177504,94
S00177505,122
S00177506,110
S00177507,77
S00177508,90
S00177509,76
S00177510,72
S00177511,141
S00177512,132
S00177513,57
S00177514,106
S00177515,83
S00177516,60
S00177517,71
S00177518,64
S00177519,119
S00177520,83
S00177521,105
S00177522,105
S00177523,101
S00177524,71
S00177525,58
S00177526,76
S00177527,74
S00177528,90
S00177529,61
S00177530,120
S00177531,75
S00177532,99
S00177533,80
S00177534,97
S00177535,99
S00177536,143
S00177537,110
S00177538,131
S00177539,76
S00177540,157
S00177541,73
S00177542,60
S00177543,108
S00177544,79
S00177545,109
S00177546,69
S00177547,139
S00177548,101
S00177549,86
S00177550,97
S00177551,129
S00177552,68
S00177553,177
S00177554,190
S00177555,142
S00177556,101
S00177557,133
S00177558,75
S00177559,94
S00177560,47
S00177561,65
S00177562,106
S00177563,94
S00177564,76
S00177565,82
S00177566,80
S00177567,91
S00177568,133
S00177569,127
S00177570,110
S00177571,133
S00177572,117
S00177573,101
S00177574,105
S00177575,98
S00177576,81
S00177577,50
S00177578,96
S00177579,146
S00177580,173
S00177581,84
S00177582,69
S00177583,64
S00177584,119
S00177585,130
S00177586,50
S00177587,115
S00177588,84
S00177589,97
S00177590,78
S00177591,116
S00177592,92
S00177593,123
S00177594,94
S00177595,96
S00177596,58
S00177597,100
S00177598,120
S00177599,104
S00177600,94
S00177601,88
S00177602,88
S00177603,94
S00177604,124
S00177605,119
S00177606,93
S00177607,122
S00177608,100
S00177609,110
S00177610,92
S00177611,90
S00177612,72
S00177613,101
S00177614,96
S00177615,82
S00177616,65
S00177617,106
S00177618,49
S00177619,77
S00177620,125
S00177621,80
S00177622,85
S00177623,105
S00177624,100
S00177625,75
S00177626,63
S00177627,63
S00177628,99
S00177629,89
S00177630,55
S00177631,165
S00177632,100
S00177633,108
S00177634,80
S00177635,64
S00177636,101
S00177637,103
S00177638,99
S00177639,100
S00177640,110
S00177641,109
S00177642,105
S00177643,124
S00177644,119
S00177645,69
S00177646,90
S00177647,59
S00177648,73
S00177649,69
S00177650,142
S00177651,82
S00177652,72
S00177653,89
S00177654,108
S00177655,79
S00177656,106
S00177657,141
S00177658,141
S00177659,109
S00177660,81
S00177661,87
S00177662,76
S00177663,121
S00177664,115
S00177665,90
S00177666,151
S00177667,184
S00177668,105
S00177669,80
S00177670,124
S00177671,62
S00177672,100
S00177673,109
S00177674,82
S00177675,79
S00177676,74
S00177677,70
S00177678,73
S00177679,91
S00177680,100
S00177681,88
S00177682,134
S00177683,81
S00177684,90
S00177685,82
S00177686,59
S00177687,139
S00177688,117
S00177689,68
S00177690,58
S00177691,84
S00177692,124
S00177693,94
